Date,Region,District,Population,Densite,Maladie,Cas_confirmes,Morts,Temperature_moy,Humidite_moy,Precipitations_tota,Vent_vit_moy,Densite_moustiques,Espece_vecteur,Acces_soins
2023-11-15,Kaffrine,MALEM-HODDAR,799600,71.28,Dengue,12,0,27.85,47.87,776.71,2.51,0.02,Aedes aegypti,0.89
2023-11-15,Kaolack,NIORO DU RIP,1260483,235.41,Paludisme,2,0,27.02,48.3,869.91,2.75,0.0,Anopheles gambiae,0.66
2023-11-15,Kaolack,GUINGUINEO,1260483,235.41,Dengue,2,0,27.02,48.3,869.91,2.75,0.0,Aedes aegypti,0.8
2023-11-15,Kedougou,SARAYA,206710,12.3,Paludisme,68928,407,28.04,54.95,1500.0,1.96,100.0,Anopheles gambiae,0.68
2023-11-15,Kedougou,KEDOUGOU,206710,12.3,Dengue,2,0,28.04,54.95,1500.0,1.96,0.01,Aedes aegypti,0.76
2023-11-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Paludisme,119449,413,27.06,60.61,761.1,2.38,100.0,Anopheles gambiae,0.76
2023-11-15,Kolda,VELINGARA,894052,65.1,Dengue,31,0,27.06,60.61,761.1,2.38,0.03,Aedes aegypti,0.77
2023-11-15,Louga,COKI,1110933,44.52,Paludisme,415,4,26.43,51.61,999.16,3.24,0.37,Anopheles gambiae,0.8
2023-11-15,Louga,DAROU-MOUSTY,1110933,44.52,Dengue,9,0,26.43,51.61,999.16,3.24,0.01,Aedes aegypti,0.82
2023-11-15,Matam,RANEROU,767720,26.12,Paludisme,2724,20,28.97,45.83,690.81,2.86,3.55,Anopheles gambiae,0.9
2023-11-15,Matam,DAGANA,767720,26.12,Dengue,2,0,28.97,45.83,690.81,2.86,0.0,Aedes aegypti,0.73
2023-11-15,Saint-Louis,PETE,1154494,59.98,Paludisme,1462,13,27.04,57.08,182.83,3.74,1.27,Anopheles gambiae,0.73
2023-11-15,Saint-Louis,PETE,1154494,59.98,Dengue,1,0,27.04,57.08,182.83,3.74,0.0,Aedes aegypti,0.86
2023-11-15,Sedhiou,SEDHIOU,612989,83.37,Paludisme,12413,41,26.56,67.69,1056.29,1.53,20.25,Anopheles gambiae,0.72
2023-11-15,Sedhiou,BOUNKILING,612989,83.37,Dengue,17,0,26.56,67.69,1056.29,1.53,0.03,Aedes aegypti,0.87
2023-11-15,Tambacounda,MAKACOULIBANTANG,934442,22.05,Paludisme,126986,472,29.39,50.92,669.39,2.6,100.0,Anopheles gambiae,0.88
2023-11-15,Tambacounda,TAMBACOUNDA,934442,22.05,Dengue,0,0,29.39,50.92,669.39,2.6,0.0,Aedes aegypti,0.65
2023-11-15,Thies,POUT,2330425,349.27,Paludisme,8639,49,25.16,66.42,449.68,3.34,3.71,Anopheles gambiae,0.84
2023-11-15,Thies,MBOUR,2330425,349.27,Dengue,13,0,25.16,66.42,449.68,3.34,0.01,Aedes aegypti,0.8
2023-11-15,Ziguinchor,OUSSOUYE,710759,96.6,Paludisme,3873,34,26.68,73.47,1500.0,1.23,5.45,Anopheles gambiae,0.73
2023-11-15,Ziguinchor,ZIGUINCHOR,710759,96.6,Dengue,1,0,26.68,73.47,1500.0,1.23,0.0,Aedes aegypti,0.82
2023-12-15,Dakar,RUFISQUE,4033770,7374.39,Paludisme,9128,44,24.98,79.49,973.29,4.42,2.26,Anopheles gambiae,0.91
2023-12-15,Dakar,DAKAR-OUEST,4033770,7374.39,Dengue,39,0,24.98,79.49,973.29,4.42,0.01,Aedes aegypti,0.87
2023-12-15,Diourbel,BAMBEY,1962012,406.74,Paludisme,34208,282,27.75,55.88,852.91,3.01,17.44,Anopheles gambiae,0.79
2023-12-15,Diourbel,BAMBEY,1962012,406.74,Dengue,438,0,27.75,55.88,852.91,3.01,0.22,Aedes aegypti,0.89
2023-12-15,Fatick,GOSSASS,962393,140.47,Paludisme,667,2,27.6,50.43,882.22,2.91,0.69,Anopheles gambiae,0.72
2023-12-15,Fatick,DIOFFIOR,962393,140.47,Dengue,0,0,27.6,50.43,882.22,2.91,0.0,Aedes aegypti,0.64
2023-12-15,Kaffrine,BIRKELANE,799600,71.28,Paludisme,3018,11,27.65,53.32,994.99,2.46,3.77,Anopheles gambiae,0.69
2023-12-15,Kaffrine,MALEM-HODDAR,799600,71.28,Dengue,7,0,27.65,53.32,994.99,2.46,0.01,Aedes aegypti,0.86
2023-12-15,Kaolack,NIORO DU RIP,1260483,235.41,Paludisme,9528,44,27.13,57.41,902.73,2.63,7.56,Anopheles gambiae,0.82
2023-12-15,Kaolack,NIORO DU RIP,1260483,235.41,Dengue,3,0,27.13,57.41,902.73,2.63,0.0,Aedes aegypti,0.65
2023-12-15,Kedougou,SALEMATA,206710,12.3,Paludisme,105461,726,27.86,55.01,1500.0,1.96,100.0,Anopheles gambiae,0.63
2023-12-15,Kedougou,SALEMATA,206710,12.3,Dengue,2,0,27.86,55.01,1500.0,1.96,0.01,Aedes aegypti,0.62
2023-12-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Paludisme,26030,225,27.42,57.6,1370.16,2.23,29.11,Anopheles gambiae,0.7
2023-12-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Dengue,32,0,27.42,57.6,1370.16,2.23,0.04,Aedes aegypti,0.63
2023-12-15,Louga,KEBEMER,1110933,44.52,Paludisme,1780,13,26.94,59.44,542.24,3.12,1.6,Anopheles gambiae,0.68
2023-12-15,Louga,KEUR-MOMAR-SARR,1110933,44.52,Dengue,0,0,26.94,59.44,542.24,3.12,0.0,Aedes aegypti,0.77
2023-12-15,Matam,THILOGNE,767720,26.12,Paludisme,275,2,28.97,46.01,469.55,2.91,0.36,Anopheles gambiae,0.77
2023-12-15,Matam,KIDIRA,767720,26.12,Dengue,32,0,28.97,46.01,469.55,2.91,0.04,Aedes aegypti,0.82
2023-12-15,Saint-Louis,PODOR,1154494,59.98,Paludisme,619,6,25.39,58.87,716.8,3.63,0.54,Anopheles gambiae,0.86
2023-12-15,Saint-Louis,PODOR,1154494,59.98,Dengue,19,0,25.39,58.87,716.8,3.63,0.02,Aedes aegypti,0.86
2023-12-15,Sedhiou,BOUNKILING,612989,83.37,Paludisme,1046,6,25.61,68.87,1500.0,1.55,1.71,Anopheles gambiae,0.69
2023-12-15,Sedhiou,GOUDOMP,612989,83.37,Dengue,2,0,25.61,68.87,1500.0,1.55,0.0,Aedes aegypti,0.82
2023-12-15,Tambacounda,GOUDIRY,934442,22.05,Paludisme,130765,938,28.82,46.62,820.3,2.5,100.0,Anopheles gambiae,0.66
2023-12-15,Tambacounda,TAMBACOUNDA,934442,22.05,Dengue,15,0,28.82,46.62,820.3,2.5,0.02,Aedes aegypti,0.64
2023-12-15,Thies,POUT,2330425,349.27,Paludisme,5613,27,25.62,62.05,680.06,3.39,2.41,Anopheles gambiae,0.9
2023-12-15,Thies,THIES,2330425,349.27,Dengue,9,0,25.62,62.05,680.06,3.39,0.0,Aedes aegypti,0.83
2023-12-15,Ziguinchor,DIOULOULOU,710759,96.6,Paludisme,2594,18,26.58,62.26,1263.56,1.22,3.65,Anopheles gambiae,0.89
2023-12-15,Ziguinchor,BIGNONA,710759,96.6,Dengue,1,0,26.58,62.26,1263.56,1.22,0.0,Aedes aegypti,0.7
2024-01-15,Dakar,DAKAR-CENTRE,4129812,7549.97,Paludisme,12684,92,24.25,81.74,705.56,4.56,3.07,Anopheles gambiae,0.86
2024-01-15,Dakar,KEUR-MASSAR,4129812,7549.97,Dengue,3,0,24.25,81.74,705.56,4.56,0.0,Aedes aegypti,0.89
2024-01-15,Diourbel,DIOURBEL,2008726,416.43,Paludisme,4681,43,27.55,52.14,380.1,2.93,2.33,Anopheles gambiae,0.63
2024-01-15,Diourbel,TOUBA,2008726,416.43,Dengue,198,1,27.55,52.14,380.1,2.93,0.1,Aedes aegypti,0.72
2024-01-15,Fatick,FATICK,985307,143.81,Paludisme,1019,7,28.25,47.31,519.56,2.92,1.03,Anopheles gambiae,0.73
2024-01-15,Fatick,FOUNDIOUGNE,985307,143.81,Dengue,11,0,28.25,47.31,519.56,2.92,0.01,Aedes aegypti,0.84
2024-01-15,Kaffrine,MALEM-HODDAR,818638,72.98,Paludisme,2099,16,27.57,52.73,846.41,2.62,2.56,Anopheles gambiae,0.61
2024-01-15,Kaffrine,BIRKELANE,818638,72.98,Dengue,12,0,27.57,52.73,846.41,2.62,0.01,Aedes aegypti,0.86
2024-01-15,Kaolack,NIORO DU RIP,1290494,241.01,Paludisme,2,0,26.93,59.51,1024.34,2.83,0.0,Anopheles gambiae,0.81
2024-01-15,Kaolack,KAOLACK,1290494,241.01,Dengue,3,0,26.93,59.51,1024.34,2.83,0.0,Aedes aegypti,0.69
2024-01-15,Kedougou,KEDOUGOU,211631,12.59,Paludisme,1,0,27.79,56.65,1500.0,1.96,0.0,Anopheles gambiae,0.71
2024-01-15,Kedougou,SALEMATA,211631,12.59,Dengue,2,0,27.79,56.65,1500.0,1.96,0.01,Aedes aegypti,0.69
2024-01-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Paludisme,198622,1889,27.82,64.99,946.19,1.98,100.0,Anopheles gambiae,0.67
2024-01-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Dengue,11,0,27.82,64.99,946.19,1.98,0.01,Aedes aegypti,0.63
2024-01-15,Louga,DAROU-MOUSTY,1137384,45.58,Paludisme,790,5,27.21,50.35,687.55,3.26,0.69,Anopheles gambiae,0.74
2024-01-15,Louga,KEUR-MOMAR-SARR,1137384,45.58,Dengue,5,0,27.21,50.35,687.55,3.26,0.0,Aedes aegypti,0.62
2024-01-15,Matam,MATAM,785999,26.74,Paludisme,1424,14,28.8,46.96,617.69,2.86,1.81,Anopheles gambiae,0.74
2024-01-15,Matam,RANEROU,785999,26.74,Dengue,10,0,28.8,46.96,617.69,2.86,0.01,Aedes aegypti,0.88
2024-01-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,753,7,25.87,55.1,797.23,3.72,0.64,Anopheles gambiae,0.82
2024-01-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Dengue,8,0,25.87,55.1,797.23,3.72,0.01,Aedes aegypti,0.62
2024-01-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,9376,94,26.6,62.78,1402.57,1.62,14.94,Anopheles gambiae,0.68
2024-01-15,Sedhiou,BOUNKILING,627584,85.36,Dengue,59,0,26.6,62.78,1402.57,1.62,0.09,Aedes aegypti,0.62
2024-01-15,Tambacounda,GOUDIRY,956691,22.57,Paludisme,0,0,29.09,49.47,927.82,2.79,0.0,Anopheles gambiae,0.73
2024-01-15,Tambacounda,TAMBACOUNDA,956691,22.57,Dengue,9,0,29.09,49.47,927.82,2.79,0.01,Aedes aegypti,0.6
2024-01-15,Thies,MBOUR,2385912,357.58,Paludisme,10215,50,25.95,60.64,663.65,3.22,4.28,Anopheles gambiae,0.93
2024-01-15,Thies,POPENGUINE,2385912,357.58,Dengue,13,0,25.95,60.64,663.65,3.22,0.01,Aedes aegypti,0.88
2024-01-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Paludisme,2,0,26.51,70.02,520.48,1.18,0.0,Anopheles gambiae,0.63
2024-01-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Dengue,7,0,26.51,70.02,520.48,1.18,0.01,Aedes aegypti,0.77
2024-02-15,Dakar,MBAO,4129812,7549.97,Paludisme,16349,70,23.59,81.54,904.7,4.45,3.96,Anopheles gambiae,0.81
2024-02-15,Dakar,DIAMNIADIO,4129812,7549.97,Dengue,44,0,23.59,81.54,904.7,4.45,0.01,Aedes aegypti,0.92
2024-02-15,Diourbel,DIOURBEL,2008726,416.43,Paludisme,44146,380,27.52,51.31,770.2,2.94,21.98,Anopheles gambiae,0.89
2024-02-15,Diourbel,DIOURBEL,2008726,416.43,Dengue,167,0,27.52,51.31,770.2,2.94,0.08,Aedes aegypti,0.84
2024-02-15,Fatick,SOKONE,985307,143.81,Paludisme,1417,13,27.52,50.21,561.0,3.09,1.44,Anopheles gambiae,0.72
2024-02-15,Fatick,PASSY,985307,143.81,Dengue,17,0,27.52,50.21,561.0,3.09,0.02,Aedes aegypti,0.65
2024-02-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,6179,30,27.61,48.08,1254.96,2.41,7.55,Anopheles gambiae,0.79
2024-02-15,Kaffrine,KAFFRINE,818638,72.98,Dengue,1,0,27.61,48.08,1254.96,2.41,0.0,Aedes aegypti,0.86
2024-02-15,Kaolack,KAOLACK,1290494,241.01,Paludisme,0,0,27.09,59.32,922.28,2.5,0.0,Anopheles gambiae,0.73
2024-02-15,Kaolack,KOUNGUEUL,1290494,241.01,Dengue,2,0,27.09,59.32,922.28,2.5,0.0,Aedes aegypti,0.7
2024-02-15,Kedougou,SARAYA,211631,12.59,Paludisme,26801,224,27.95,57.24,1500.0,1.9,100.0,Anopheles gambiae,0.62
2024-02-15,Kedougou,SALEMATA,211631,12.59,Dengue,3,0,27.95,57.24,1500.0,1.9,0.01,Aedes aegypti,0.88
2024-02-15,Kolda,VELINGARA,915339,66.65,Paludisme,97336,903,26.52,61.13,467.19,2.21,100.0,Anopheles gambiae,0.63
2024-02-15,Kolda,VELINGARA,915339,66.65,Dengue,1,0,26.52,61.13,467.19,2.21,0.0,Aedes aegypti,0.74
2024-02-15,Louga,DAHRA,1137384,45.58,Paludisme,920,5,27.24,53.62,1007.17,3.3,0.81,Anopheles gambiae,0.86
2024-02-15,Louga,LINGUERE,1137384,45.58,Dengue,9,0,27.24,53.62,1007.17,3.3,0.01,Aedes aegypti,0.62
2024-02-15,Matam,RANEROU,785999,26.74,Paludisme,536,5,28.47,47.94,962.73,2.9,0.68,Anopheles gambiae,0.66
2024-02-15,Matam,KANEL,785999,26.74,Dengue,19,0,28.47,47.94,962.73,2.9,0.02,Aedes aegypti,0.76
2024-02-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Paludisme,836,6,25.78,58.13,921.42,3.64,0.71,Anopheles gambiae,0.64
2024-02-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Dengue,59,0,25.78,58.13,921.42,3.64,0.05,Aedes aegypti,0.61
2024-02-15,Sedhiou,SEDHIOU,627584,85.36,Paludisme,14040,43,25.88,72.45,1269.7,1.76,22.37,Anopheles gambiae,0.77
2024-02-15,Sedhiou,BOUNKILING,627584,85.36,Dengue,100,0,25.88,72.45,1269.7,1.76,0.16,Aedes aegypti,0.64
2024-02-15,Tambacounda,DIANKHEMAKHAN,956691,22.57,Paludisme,11974,60,28.78,50.54,941.3,2.51,12.52,Anopheles gambiae,0.75
2024-02-15,Tambacounda,DIANKHEMAKHAN,956691,22.57,Dengue,13,0,28.78,50.54,941.3,2.51,0.01,Aedes aegypti,0.88
2024-02-15,Thies,POUT,2385912,357.58,Paludisme,4000,15,25.47,66.83,966.11,3.38,1.68,Anopheles gambiae,0.9
2024-02-15,Thies,THIES,2385912,357.58,Dengue,13,0,25.47,66.83,966.11,3.38,0.01,Aedes aegypti,0.85
2024-02-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Paludisme,125,1,26.62,65.88,1500.0,1.21,0.17,Anopheles gambiae,0.73
2024-02-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Dengue,0,0,26.62,65.88,1500.0,1.21,0.0,Aedes aegypti,0.88
2024-03-15,Dakar,YEUMBEUL,4129812,7549.97,Paludisme,10724,79,24.01,79.73,957.98,4.51,2.6,Anopheles gambiae,0.9
2024-03-15,Dakar,GUEDIAWAYE,4129812,7549.97,Dengue,32,0,24.01,79.73,957.98,4.51,0.01,Aedes aegypti,0.92
2024-03-15,Diourbel,DIOURBEL,2008726,416.43,Paludisme,34693,172,27.38,46.35,535.96,2.86,17.27,Anopheles gambiae,0.81
2024-03-15,Diourbel,KOUPENTOUM,2008726,416.43,Dengue,16,0,27.38,46.35,535.96,2.86,0.01,Aedes aegypti,0.87
2024-03-15,Fatick,FOUNDIOUGNE,985307,143.81,Paludisme,513,2,27.91,49.51,815.34,2.87,0.52,Anopheles gambiae,0.9
2024-03-15,Fatick,FOUNDIOUGNE,985307,143.81,Dengue,55,0,27.91,49.51,815.34,2.87,0.06,Aedes aegypti,0.6
2024-03-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,2691,19,27.52,56.94,750.16,2.79,3.29,Anopheles gambiae,0.79
2024-03-15,Kaffrine,KAFFRINE,818638,72.98,Dengue,10,0,27.52,56.94,750.16,2.79,0.01,Aedes aegypti,0.62
2024-03-15,Kaolack,KAOLACK,1290494,241.01,Paludisme,23290,119,27.4,59.35,758.59,2.62,18.05,Anopheles gambiae,0.75
2024-03-15,Kaolack,GUINGUINEO,1290494,241.01,Dengue,2,0,27.4,59.35,758.59,2.62,0.0,Aedes aegypti,0.87
2024-03-15,Kedougou,KEDOUGOU,211631,12.59,Paludisme,147451,907,28.38,53.66,1400.55,1.81,100.0,Anopheles gambiae,0.61
2024-03-15,Kedougou,KEDOUGOU,211631,12.59,Dengue,1,0,28.38,53.66,1400.55,1.81,0.0,Aedes aegypti,0.88
2024-03-15,Kolda,KOLDA,915339,66.65,Paludisme,122100,374,26.85,62.99,1500.0,2.02,100.0,Anopheles gambiae,0.74
2024-03-15,Kolda,KOLDA,915339,66.65,Dengue,53,0,26.85,62.99,1500.0,2.02,0.06,Aedes aegypti,0.61
2024-03-15,Louga,DAROU-MOUSTY,1137384,45.58,Paludisme,851,5,27.39,56.23,427.71,3.21,0.75,Anopheles gambiae,0.7
2024-03-15,Louga,DAROU-MOUSTY,1137384,45.58,Dengue,7,0,27.39,56.23,427.71,3.21,0.01,Aedes aegypti,0.67
2024-03-15,Matam,DAGANA,785999,26.74,Paludisme,8832,83,28.4,45.09,898.8,2.84,11.24,Anopheles gambiae,0.81
2024-03-15,Matam,KANEL,785999,26.74,Dengue,0,0,28.4,45.09,898.8,2.84,0.0,Aedes aegypti,0.84
2024-03-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Paludisme,721,7,26.47,55.16,874.04,3.72,0.61,Anopheles gambiae,0.62
2024-03-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Dengue,6,0,26.47,55.16,874.04,3.72,0.01,Aedes aegypti,0.68
2024-03-15,Sedhiou,BOUNKILING,627584,85.36,Paludisme,1360,9,26.58,68.08,1500.0,1.46,2.17,Anopheles gambiae,0.88
2024-03-15,Sedhiou,SEDHIOU,627584,85.36,Dengue,34,0,26.58,68.08,1500.0,1.46,0.05,Aedes aegypti,0.8
2024-03-15,Tambacounda,MAKACOULIBANTANG,956691,22.57,Paludisme,128118,581,29.22,46.19,810.56,2.51,100.0,Anopheles gambiae,0.62
2024-03-15,Tambacounda,DIANKHEMAKHAN,956691,22.57,Dengue,9,0,29.22,46.19,810.56,2.51,0.01,Aedes aegypti,0.63
2024-03-15,Thies,TIVAOUANE,2385912,357.58,Paludisme,6634,54,25.94,63.22,0.0,3.51,2.78,Anopheles gambiae,0.89
2024-03-15,Thies,KHOMBOLE,2385912,357.58,Dengue,2,0,25.94,63.22,0.0,3.51,0.0,Aedes aegypti,0.93
2024-03-15,Ziguinchor,BIGNONA,727681,98.9,Paludisme,2936,24,26.38,67.16,1500.0,1.16,4.03,Anopheles gambiae,0.63
2024-03-15,Ziguinchor,OUSSOUYE,727681,98.9,Dengue,48,0,26.38,67.16,1500.0,1.16,0.07,Aedes aegypti,0.66
2024-04-15,Dakar,PIKINE,4129812,7549.97,Paludisme,5423,51,23.5,80.4,892.52,4.38,1.31,Anopheles gambiae,0.86
2024-04-15,Dakar,DAKAR-OUEST,4129812,7549.97,Dengue,34,0,23.5,80.4,892.52,4.38,0.01,Aedes aegypti,0.94
2024-04-15,Diourbel,DIOURBEL,2008726,416.43,Paludisme,14307,65,27.77,49.79,767.73,3.0,7.12,Anopheles gambiae,0.82
2024-04-15,Diourbel,DIOURBEL,2008726,416.43,Dengue,187,0,27.77,49.79,767.73,3.0,0.09,Aedes aegypti,0.62
2024-04-15,Fatick,SOKONE,985307,143.81,Paludisme,698,7,27.62,53.62,272.16,2.87,0.71,Anopheles gambiae,0.65
2024-04-15,Fatick,FATICK,985307,143.81,Dengue,52,0,27.62,53.62,272.16,2.87,0.05,Aedes aegypti,0.86
2024-04-15,Kaffrine,KAFFRINE,818638,72.98,Paludisme,3523,24,27.64,54.44,879.22,2.51,4.3,Anopheles gambiae,0.87
2024-04-15,Kaffrine,MALEM-HODDAR,818638,72.98,Dengue,9,0,27.64,54.44,879.22,2.51,0.01,Aedes aegypti,0.76
2024-04-15,Kaolack,KOUNGUEUL,1290494,241.01,Paludisme,237,2,26.82,59.92,700.38,2.6,0.18,Anopheles gambiae,0.74
2024-04-15,Kaolack,KAOLACK,1290494,241.01,Dengue,3,0,26.82,59.92,700.38,2.6,0.0,Aedes aegypti,0.65
2024-04-15,Kedougou,KEDOUGOU,211631,12.59,Paludisme,38094,232,28.28,56.87,1500.0,1.85,100.0,Anopheles gambiae,0.68
2024-04-15,Kedougou,SALEMATA,211631,12.59,Dengue,1,0,28.28,56.87,1500.0,1.85,0.0,Aedes aegypti,0.72
2024-04-15,Kolda,KOLDA,915339,66.65,Paludisme,188071,669,26.68,67.82,1292.75,2.27,100.0,Anopheles gambiae,0.72
2024-04-15,Kolda,VELINGARA,915339,66.65,Dengue,1,0,26.68,67.82,1292.75,2.27,0.0,Aedes aegypti,0.7
2024-04-15,Louga,SAKAL,1137384,45.58,Paludisme,1190,4,26.92,53.42,582.0,3.19,1.05,Anopheles gambiae,0.9
2024-04-15,Louga,SAKAL,1137384,45.58,Dengue,8,0,26.92,53.42,582.0,3.19,0.01,Aedes aegypti,0.62
2024-04-15,Matam,KANEL,785999,26.74,Paludisme,2,0,29.01,39.38,797.4,2.8,0.0,Anopheles gambiae,0.82
2024-04-15,Matam,KIDIRA,785999,26.74,Dengue,27,0,29.01,39.38,797.4,2.8,0.03,Aedes aegypti,0.62
2024-04-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,791,7,26.93,58.49,659.81,3.77,0.67,Anopheles gambiae,0.73
2024-04-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Dengue,32,0,26.93,58.49,659.81,3.77,0.03,Aedes aegypti,0.8
2024-04-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,323,2,26.43,67.87,1500.0,1.84,0.51,Anopheles gambiae,0.69
2024-04-15,Sedhiou,BOUNKILING,627584,85.36,Dengue,6,0,26.43,67.87,1500.0,1.84,0.01,Aedes aegypti,0.8
2024-04-15,Tambacounda,GOUDIRY,956691,22.57,Paludisme,53544,388,29.1,49.08,718.38,2.44,55.97,Anopheles gambiae,0.81
2024-04-15,Tambacounda,DIANKHEMAKHAN,956691,22.57,Dengue,8,0,29.1,49.08,718.38,2.44,0.01,Aedes aegypti,0.82
2024-04-15,Thies,KHOMBOLE,2385912,357.58,Paludisme,1286,4,25.02,66.13,804.39,3.24,0.54,Anopheles gambiae,0.84
2024-04-15,Thies,MBOUR,2385912,357.58,Dengue,8,0,25.02,66.13,804.39,3.24,0.0,Aedes aegypti,0.9
2024-04-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Paludisme,10994,54,26.65,67.99,1500.0,1.19,15.11,Anopheles gambiae,0.79
2024-04-15,Ziguinchor,BIGNONA,727681,98.9,Dengue,0,0,26.65,67.99,1500.0,1.19,0.0,Aedes aegypti,0.77
2024-05-15,Dakar,DIAMNIADIO,4129812,7549.97,Paludisme,2429,12,24.66,79.95,761.15,4.35,0.59,Anopheles gambiae,0.86
2024-05-15,Dakar,DAKAR-SUD,4129812,7549.97,Dengue,34,0,24.66,79.95,761.15,4.35,0.01,Aedes aegypti,0.86
2024-05-15,Diourbel,BAMBEY,2008726,416.43,Paludisme,24606,95,28.36,50.51,829.36,3.09,12.25,Anopheles gambiae,0.71
2024-05-15,Diourbel,KOUPENTOUM,2008726,416.43,Dengue,0,0,28.36,50.51,829.36,3.09,0.0,Aedes aegypti,0.81
2024-05-15,Fatick,PASSY,985307,143.81,Paludisme,136,1,28.14,52.15,736.03,3.04,0.14,Anopheles gambiae,0.69
2024-05-15,Fatick,FATICK,985307,143.81,Dengue,36,0,28.14,52.15,736.03,3.04,0.04,Aedes aegypti,0.62
2024-05-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,3043,10,27.88,48.31,1159.73,2.59,3.72,Anopheles gambiae,0.67
2024-05-15,Kaffrine,BIRKELANE,818638,72.98,Dengue,9,0,27.88,48.31,1159.73,2.59,0.01,Aedes aegypti,0.65
2024-05-15,Kaolack,GUINGUINEO,1290494,241.01,Paludisme,0,0,27.29,45.11,884.62,2.83,0.0,Anopheles gambiae,0.73
2024-05-15,Kaolack,NIORO DU RIP,1290494,241.01,Dengue,2,0,27.29,45.11,884.62,2.83,0.0,Aedes aegypti,0.85
2024-05-15,Kedougou,SARAYA,211631,12.59,Paludisme,70868,310,28.52,54.6,1418.47,1.9,100.0,Anopheles gambiae,0.66
2024-05-15,Kedougou,KEDOUGOU,211631,12.59,Dengue,2,0,28.52,54.6,1418.47,1.9,0.01,Aedes aegypti,0.77
2024-05-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Paludisme,90057,786,27.89,63.83,1104.53,2.19,98.39,Anopheles gambiae,0.87
2024-05-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Dengue,0,0,27.89,63.83,1104.53,2.19,0.0,Aedes aegypti,0.68
2024-05-15,Louga,LINGUERE,1137384,45.58,Paludisme,1975,9,27.02,50.55,177.32,3.36,1.74,Anopheles gambiae,0.85
2024-05-15,Louga,LOUGA,1137384,45.58,Dengue,11,0,27.02,50.55,177.32,3.36,0.01,Aedes aegypti,0.73
2024-05-15,Matam,MATAM,785999,26.74,Paludisme,1162,7,29.12,37.65,471.03,2.91,1.48,Anopheles gambiae,0.78
2024-05-15,Matam,KIDIRA,785999,26.74,Dengue,2,0,29.12,37.65,471.03,2.91,0.0,Aedes aegypti,0.72
2024-05-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,698,4,26.6,57.31,0.0,3.79,0.59,Anopheles gambiae,0.86
2024-05-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Dengue,64,0,26.6,57.31,0.0,3.79,0.05,Aedes aegypti,0.86
2024-05-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,0,0,25.88,66.35,1500.0,1.53,0.0,Anopheles gambiae,0.89
2024-05-15,Sedhiou,SEDHIOU,627584,85.36,Dengue,13,0,25.88,66.35,1500.0,1.53,0.02,Aedes aegypti,0.63
2024-05-15,Tambacounda,GOUDIRY,956691,22.57,Paludisme,51526,396,28.36,44.17,955.97,2.54,53.86,Anopheles gambiae,0.75
2024-05-15,Tambacounda,BAKEL,956691,22.57,Dengue,8,0,28.36,44.17,955.97,2.54,0.01,Aedes aegypti,0.64
2024-05-15,Thies,KHOMBOLE,2385912,357.58,Paludisme,6409,57,25.87,64.68,106.38,3.24,2.69,Anopheles gambiae,0.87
2024-05-15,Thies,JOAL,2385912,357.58,Dengue,7,0,25.87,64.68,106.38,3.24,0.0,Aedes aegypti,0.87
2024-05-15,Ziguinchor,OUSSOUYE,727681,98.9,Paludisme,6741,51,26.64,63.07,1500.0,1.23,9.26,Anopheles gambiae,0.71
2024-05-15,Ziguinchor,OUSSOUYE,727681,98.9,Dengue,2,0,26.64,63.07,1500.0,1.23,0.0,Aedes aegypti,0.76
2024-06-15,Dakar,DIAMNIADIO,4129812,7549.97,Paludisme,19035,162,23.67,81.04,673.5,4.28,4.61,Anopheles gambiae,0.92
2024-06-15,Dakar,DAKAR-CENTRE,4129812,7549.97,Dengue,36,0,23.67,81.04,673.5,4.28,0.01,Aedes aegypti,0.83
