Date,Region,Maladie,Cas_confirmes,Temperature,Humidite,Precipitations,Zone_humide,Densite_moustiques,Espece_vecteur,Population,Densite_population,Acces_soins
2018-09-30,Sedhiou,Dengue,9,28.4,84,138.7,oui,797,Aedes,500000,35,53
2018-09-30,Sedhiou,Paludisme,28,28.4,84,138.7,oui,797,Anopheles,500000,35,53
2018-09-30,Tambacounda,Dengue,16,31.8,62,88.7,partiel,534,Aedes,800000,25,52
2018-09-30,Tambacounda,Paludisme,65,31.8,62,88.7,partiel,534,Anopheles,800000,25,52
2018-09-30,Thies,Dengue,53,31.0,76,88.6,partiel,521,Aedes,2000000,200,75
2018-09-30,Thies,Paludisme,171,31.0,76,88.6,partiel,521,Anopheles,2000000,200,75
2018-09-30,Ziguinchor,Dengue,22,24.5,80,137.9,oui,972,Aedes,600000,90,70
2018-09-30,Ziguinchor,Paludisme,51,24.5,80,137.9,oui,972,Anopheles,600000,90,70
2018-10-31,Dakar,Dengue,92,31.8,82,95.3,oui,847,Aedes,3500000,6025,85
2018-10-31,Dakar,Paludisme,245,31.8,82,95.3,oui,847,Anopheles,3500000,6025,85
2018-10-31,Diourbel,Dengue,42,32.6,84,87.0,partiel,533,Aedes,1800000,120,70
2018-10-31,Diourbel,Paludisme,102,32.6,84,87.0,partiel,533,Anopheles,1800000,120,70
2018-10-31,Fatick,Dengue,18,30.6,81,99.5,oui,870,Aedes,900000,45,65
2018-10-31,Fatick,Paludisme,60,30.6,81,99.5,oui,870,Anopheles,900000,45,65
2018-10-31,Kaffrine,Dengue,17,27.7,83,96.8,partiel,506,Aedes,700000,50,60
2018-10-31,Kaffrine,Paludisme,36,27.7,83,96.8,partiel,506,Anopheles,700000,50,60
2018-10-31,Kaolack,Dengue,28,26.3,81,57.5,oui,1185,Aedes,1200000,150,68
2018-10-31,Kaolack,Paludisme,75,26.3,81,57.5,oui,1185,Anopheles,1200000,150,68
2018-10-31,Kedougou,Dengue,9,31.3,75,100.3,oui,997,Aedes,200000,12,55
2018-10-31,Kedougou,Paludisme,21,31.3,75,100.3,oui,997,Anopheles,200000,12,55
2018-10-31,Kolda,Dengue,28,24.1,82,126.4,oui,917,Aedes,800000,60,58
2018-10-31,Kolda,Paludisme,104,24.1,82,126.4,oui,917,Anopheles,800000,60,58
2018-10-31,Louga,Dengue,22,27.5,82,63.6,partiel,507,Aedes,1100000,40,67
2018-10-31,Louga,Paludisme,81,27.5,82,63.6,partiel,507,Anopheles,1100000,40,67
2018-10-31,Matam,Dengue,14,27.0,75,82.5,non,536,Aedes,600000,20,50
2018-10-31,Matam,Paludisme,45,27.0,75,82.5,non,536,Anopheles,600000,20,50
2018-10-31,Saint-Louis,Dengue,23,26.3,76,77.3,partiel,721,Aedes,1000000,80,72
2018-10-31,Saint-Louis,Paludisme,84,26.3,76,77.3,partiel,721,Anopheles,1000000,80,72
2018-10-31,Sedhiou,Dengue,11,30.6,86,126.0,oui,1151,Aedes,500000,35,53
2018-10-31,Sedhiou,Paludisme,29,30.6,86,126.0,oui,1151,Anopheles,500000,35,53
2018-10-31,Tambacounda,Dengue,17,32.4,62,86.1,partiel,589,Aedes,800000,25,52
2018-10-31,Tambacounda,Paludisme,45,32.4,62,86.1,partiel,589,Anopheles,800000,25,52
2018-10-31,Thies,Dengue,45,29.8,82,51.6,partiel,648,Aedes,2000000,200,75
2018-10-31,Thies,Paludisme,122,29.8,82,51.6,partiel,648,Anopheles,2000000,200,75
2018-10-31,Ziguinchor,Dengue,19,26.4,89,137.3,oui,1192,Aedes,600000,90,70
2018-10-31,Ziguinchor,Paludisme,57,26.4,89,137.3,oui,1192,Anopheles,600000,90,70
2018-11-30,Dakar,Dengue,74,24.3,66,7.2,oui,940,Aedes,3500000,6025,85
2018-11-30,Dakar,Paludisme,224,24.3,66,7.2,oui,940,Anopheles,3500000,6025,85
2018-11-30,Diourbel,Dengue,39,29.2,72,12.7,partiel,593,Aedes,1800000,120,70
2018-11-30,Diourbel,Paludisme,144,29.2,72,12.7,partiel,593,Anopheles,1800000,120,70
2018-11-30,Fatick,Dengue,24,27.9,61,8.1,oui,951,Aedes,900000,45,65
2018-11-30,Fatick,Paludisme,65,27.9,61,8.1,oui,951,Anopheles,900000,45,65
2018-11-30,Kaffrine,Dengue,19,33.4,66,8.0,partiel,541,Aedes,700000,50,60
2018-11-30,Kaffrine,Paludisme,64,33.4,66,8.0,partiel,541,Anopheles,700000,50,60
2018-11-30,Kaolack,Dengue,25,30.8,60,8.2,oui,916,Aedes,1200000,150,68
2018-11-30,Kaolack,Paludisme,108,30.8,60,8.2,oui,916,Anopheles,1200000,150,68
2018-11-30,Kedougou,Dengue,8,35.1,41,2.7,oui,776,Aedes,200000,12,55
2018-11-30,Kedougou,Paludisme,20,35.1,41,2.7,oui,776,Anopheles,200000,12,55
2018-11-30,Kolda,Dengue,32,28.8,76,11.0,oui,1120,Aedes,800000,60,58
2018-11-30,Kolda,Paludisme,72,28.8,76,11.0,oui,1120,Anopheles,800000,60,58
2018-11-30,Louga,Dengue,26,27.0,65,7.4,partiel,653,Aedes,1100000,40,67
2018-11-30,Louga,Paludisme,70,27.0,65,7.4,partiel,653,Anopheles,1100000,40,67
2018-11-30,Matam,Dengue,13,29.6,57,1.2,non,576,Aedes,600000,20,50
2018-11-30,Matam,Paludisme,42,29.6,57,1.2,non,576,Anopheles,600000,20,50
2018-11-30,Saint-Louis,Dengue,31,30.5,71,14.5,partiel,516,Aedes,1000000,80,72
2018-11-30,Saint-Louis,Paludisme,89,30.5,71,14.5,partiel,516,Anopheles,1000000,80,72
2018-11-30,Sedhiou,Dengue,13,31.0,74,16.3,oui,975,Aedes,500000,35,53
2018-11-30,Sedhiou,Paludisme,43,31.0,74,16.3,oui,975,Anopheles,500000,35,53
2018-11-30,Tambacounda,Dengue,18,29.5,57,3.2,partiel,703,Aedes,800000,25,52
2018-11-30,Tambacounda,Paludisme,66,29.5,57,3.2,partiel,703,Anopheles,800000,25,52
2018-11-30,Thies,Dengue,48,33.6,67,8.7,partiel,543,Aedes,2000000,200,75
2018-11-30,Thies,Paludisme,106,33.6,67,8.7,partiel,543,Anopheles,2000000,200,75
2018-11-30,Ziguinchor,Dengue,22,26.1,80,19.5,oui,910,Aedes,600000,90,70
2018-11-30,Ziguinchor,Paludisme,70,26.1,80,19.5,oui,910,Anopheles,600000,90,70
2018-12-31,Dakar,Dengue,95,29.7,69,8.0,oui,848,Aedes,3500000,6025,85
2018-12-31,Dakar,Paludisme,273,29.7,69,8.0,oui,848,Anopheles,3500000,6025,85
2018-12-31,Diourbel,Dengue,43,32.2,62,14.2,partiel,504,Aedes,1800000,120,70
2018-12-31,Diourbel,Paludisme,118,32.2,62,14.2,partiel,504,Anopheles,1800000,120,70
2018-12-31,Fatick,Dengue,26,29.8,62,4.2,oui,921,Aedes,900000,45,65
2018-12-31,Fatick,Paludisme,50,29.8,62,4.2,oui,921,Anopheles,900000,45,65
2018-12-31,Kaffrine,Dengue,13,26.9,60,10.6,partiel,631,Aedes,700000,50,60
2018-12-31,Kaffrine,Paludisme,41,26.9,60,10.6,partiel,631,Anopheles,700000,50,60
2018-12-31,Kaolack,Dengue,34,34.8,62,5.0,oui,1137,Aedes,1200000,150,68
2018-12-31,Kaolack,Paludisme,61,34.8,62,5.0,oui,1137,Anopheles,1200000,150,68
2018-12-31,Kedougou,Dengue,5,33.7,48,1.1,oui,1000,Aedes,200000,12,55
2018-12-31,Kedougou,Paludisme,17,33.7,48,1.1,oui,1000,Anopheles,200000,12,55
2018-12-31,Kolda,Dengue,25,30.7,74,19.6,oui,981,Aedes,800000,60,58
2018-12-31,Kolda,Paludisme,77,30.7,74,19.6,oui,981,Anopheles,800000,60,58
2018-12-31,Louga,Dengue,33,29.4,68,2.7,partiel,578,Aedes,1100000,40,67
2018-12-31,Louga,Paludisme,65,29.4,68,2.7,partiel,578,Anopheles,1100000,40,67
2018-12-31,Matam,Dengue,14,36.2,59,1.4,non,585,Aedes,600000,20,50
2018-12-31,Matam,Paludisme,32,36.2,59,1.4,non,585,Anopheles,600000,20,50
2018-12-31,Saint-Louis,Dengue,22,32.8,61,8.4,partiel,583,Aedes,1000000,80,72
2018-12-31,Saint-Louis,Paludisme,68,32.8,61,8.4,partiel,583,Anopheles,1000000,80,72
2018-12-31,Sedhiou,Dengue,9,30.6,78,16.4,oui,794,Aedes,500000,35,53
2018-12-31,Sedhiou,Paludisme,33,30.6,78,16.4,oui,794,Anopheles,500000,35,53
2018-12-31,Tambacounda,Dengue,20,34.8,41,1.1,partiel,568,Aedes,800000,25,52
2018-12-31,Tambacounda,Paludisme,59,34.8,41,1.1,partiel,568,Anopheles,800000,25,52
2018-12-31,Thies,Dengue,43,34.0,73,5.9,partiel,519,Aedes,2000000,200,75
2018-12-31,Thies,Paludisme,167,34.0,73,5.9,partiel,519,Anopheles,2000000,200,75
2018-12-31,Ziguinchor,Dengue,22,31.4,78,11.0,oui,795,Aedes,600000,90,70
2018-12-31,Ziguinchor,Paludisme,63,31.4,78,11.0,oui,795,Anopheles,600000,90,70
2019-01-31,Dakar,Dengue,44,24.5,75,2.4,oui,478,Aedes,3500000,6025,85
2019-01-31,Dakar,Paludisme,113,24.5,75,2.4,oui,478,Anopheles,3500000,6025,85
2019-01-31,Diourbel,Dengue,17,33.8,64,8.1,partiel,262,Aedes,1800000,120,70
2019-01-31,Diourbel,Paludisme,51,33.8,64,8.1,partiel,262,Anopheles,1800000,120,70
2019-01-31,Fatick,Dengue,10,33.7,63,14.1,oui,430,Aedes,900000,45,65
2019-01-31,Fatick,Paludisme,27,33.7,63,14.1,oui,430,Anopheles,900000,45,65
2019-01-31,Kaffrine,Dengue,6,33.4,61,13.6,partiel,299,Aedes,700000,50,60
2019-01-31,Kaffrine,Paludisme,22,33.4,61,13.6,partiel,299,Anopheles,700000,50,60
2019-01-31,Kaolack,Dengue,14,33.8,62,3.6,oui,477,Aedes,1200000,150,68
2019-01-31,Kaolack,Paludisme,35,33.8,62,3.6,oui,477,Anopheles,1200000,150,68
2019-01-31,Kedougou,Dengue,3,33.9,52,3.7,oui,412,Aedes,200000,12,55
2019-01-31,Kedougou,Paludisme,9,33.9,52,3.7,oui,412,Anopheles,200000,12,55
2019-01-31,Kolda,Dengue,9,31.5,72,14.4,oui,440,Aedes,800000,60,58
2019-01-31,Kolda,Paludisme,29,31.5,72,14.4,oui,440,Anopheles,800000,60,58
2019-01-31,Louga,Dengue,12,33.6,61,11.5,partiel,234,Aedes,1100000,40,67
2019-01-31,Louga,Paludisme,31,33.6,61,11.5,partiel,234,Anopheles,1100000,40,67
2019-01-31,Matam,Dengue,6,28.1,42,2.0,non,203,Aedes,600000,20,50
2019-01-31,Matam,Paludisme,17,28.1,42,2.0,non,203,Anopheles,600000,20,50
2019-01-31,Saint-Louis,Dengue,12,28.7,70,14.5,partiel,205,Aedes,1000000,80,72
2019-01-31,Saint-Louis,Paludisme,31,28.7,70,14.5,partiel,205,Anopheles,1000000,80,72
2019-01-31,Sedhiou,Dengue,6,26.6,71,14.0,oui,375,Aedes,500000,35,53
2019-01-31,Sedhiou,Paludisme,13,26.6,71,14.0,oui,375,Anopheles,500000,35,53
2019-01-31,Tambacounda,Dengue,9,30.9,51,3.8,partiel,290,Aedes,800000,25,52
2019-01-31,Tambacounda,Paludisme,28,30.9,51,3.8,partiel,290,Anopheles,800000,25,52
2019-01-31,Thies,Dengue,22,28.7,60,5.5,partiel,222,Aedes,2000000,200,75
2019-01-31,Thies,Paludisme,56,28.7,60,5.5,partiel,222,Anopheles,2000000,200,75
2019-01-31,Ziguinchor,Dengue,7,31.8,73,15.0,oui,409,Aedes,600000,90,70
2019-01-31,Ziguinchor,Paludisme,23,31.8,73,15.0,oui,409,Anopheles,600000,90,70
2019-02-28,Dakar,Dengue,40,29.5,71,1.9,oui,384,Aedes,3500000,6025,85
2019-02-28,Dakar,Paludisme,80,29.5,71,1.9,oui,384,Anopheles,3500000,6025,85
2019-02-28,Diourbel,Dengue,20,32.4,65,5.3,partiel,201,Aedes,1800000,120,70
2019-02-28,Diourbel,Paludisme,65,32.4,65,5.3,partiel,201,Anopheles,1800000,120,70
2019-02-28,Fatick,Dengue,9,30.6,61,9.1,oui,381,Aedes,900000,45,65
2019-02-28,Fatick,Paludisme,22,30.6,61,9.1,oui,381,Anopheles,900000,45,65
2019-02-28,Kaffrine,Dengue,7,28.8,61,4.3,partiel,299,Aedes,700000,50,60
2019-02-28,Kaffrine,Paludisme,27,28.8,61,4.3,partiel,299,Anopheles,700000,50,60
2019-02-28,Kaolack,Dengue,12,31.2,72,6.3,oui,369,Aedes,1200000,150,68
2019-02-28,Kaolack,Paludisme,37,31.2,72,6.3,oui,369,Anopheles,1200000,150,68
2019-02-28,Kedougou,Dengue,3,29.3,53,1.5,oui,413,Aedes,200000,12,55
2019-02-28,Kedougou,Paludisme,10,29.3,53,1.5,oui,413,Anopheles,200000,12,55
2019-02-28,Kolda,Dengue,9,30.0,77,14.3,oui,350,Aedes,800000,60,58
2019-02-28,Kolda,Paludisme,34,30.0,77,14.3,oui,350,Anopheles,800000,60,58
2019-02-28,Louga,Dengue,9,33.6,63,3.6,partiel,296,Aedes,1100000,40,67
2019-02-28,Louga,Paludisme,34,33.6,63,3.6,partiel,296,Anopheles,1100000,40,67
2019-02-28,Matam,Dengue,6,28.9,41,1.4,non,259,Aedes,600000,20,50
2019-02-28,Matam,Paludisme,20,28.9,41,1.4,non,259,Anopheles,600000,20,50
2019-02-28,Saint-Louis,Dengue,9,26.4,67,11.0,partiel,225,Aedes,1000000,80,72
2019-02-28,Saint-Louis,Paludisme,37,26.4,67,11.0,partiel,225,Anopheles,1000000,80,72
2019-02-28,Sedhiou,Dengue,5,30.7,77,10.5,oui,423,Aedes,500000,35,53
2019-02-28,Sedhiou,Paludisme,16,30.7,77,10.5,oui,423,Anopheles,500000,35,53
2019-02-28,Tambacounda,Dengue,7,31.6,58,1.1,partiel,232,Aedes,800000,25,52
2019-02-28,Tambacounda,Paludisme,25,31.6,58,1.1,partiel,232,Anopheles,800000,25,52
2019-02-28,Thies,Dengue,21,32.1,66,11.8,partiel,245,Aedes,2000000,200,75
2019-02-28,Thies,Paludisme,50,32.1,66,11.8,partiel,245,Anopheles,2000000,200,75
2019-02-28,Ziguinchor,Dengue,8,30.7,80,10.7,oui,330,Aedes,600000,90,70
2019-02-28,Ziguinchor,Paludisme,22,30.7,80,10.7,oui,330,Anopheles,600000,90,70
2019-03-31,Dakar,Dengue,32,30.0,70,4.2,oui,384,Aedes,3500000,6025,85
2019-03-31,Dakar,Paludisme,99,30.0,70,4.2,oui,384,Anopheles,3500000,6025,85
2019-03-31,Diourbel,Dengue,22,31.9,67,10.4,partiel,206,Aedes,1800000,120,70
2019-03-31,Diourbel,Paludisme,62,31.9,67,10.4,partiel,206,Anopheles,1800000,120,70
2019-03-31,Fatick,Dengue,8,27.4,67,9.8,oui,413,Aedes,900000,45,65
2019-03-31,Fatick,Paludisme,22,27.4,67,9.8,oui,413,Anopheles,900000,45,65
2019-03-31,Kaffrine,Dengue,7,27.5,71,4.7,partiel,206,Aedes,700000,50,60
2019-03-31,Kaffrine,Paludisme,24,27.5,71,4.7,partiel,206,Anopheles,700000,50,60
2019-03-31,Kaolack,Dengue,13,29.1,72,9.0,oui,333,Aedes,1200000,150,68
2019-03-31,Kaolack,Paludisme,33,29.1,72,9.0,oui,333,Anopheles,1200000,150,68
2019-03-31,Kedougou,Dengue,3,29.4,43,2.7,oui,415,Aedes,200000,12,55
2019-03-31,Kedougou,Paludisme,9,29.4,43,2.7,oui,415,Anopheles,200000,12,55
2019-03-31,Kolda,Dengue,13,32.6,71,12.2,oui,421,Aedes,800000,60,58
2019-03-31,Kolda,Paludisme,33,32.6,71,12.2,oui,421,Anopheles,800000,60,58
2019-03-31,Louga,Dengue,11,27.1,73,14.6,partiel,218,Aedes,1100000,40,67
2019-03-31,Louga,Paludisme,32,27.1,73,14.6,partiel,218,Anopheles,1100000,40,67
2019-03-31,Matam,Dengue,7,33.8,59,3.7,non,248,Aedes,600000,20,50
2019-03-31,Matam,Paludisme,16,33.8,59,3.7,non,248,Anopheles,600000,20,50
2019-03-31,Saint-Louis,Dengue,10,26.8,72,5.6,partiel,213,Aedes,1000000,80,72
2019-03-31,Saint-Louis,Paludisme,26,26.8,72,5.6,partiel,213,Anopheles,1000000,80,72
2019-03-31,Sedhiou,Dengue,4,30.8,79,10.7,oui,355,Aedes,500000,35,53
2019-03-31,Sedhiou,Paludisme,18,30.8,79,10.7,oui,355,Anopheles,500000,35,53
2019-03-31,Tambacounda,Dengue,9,33.9,47,4.2,partiel,255,Aedes,800000,25,52
2019-03-31,Tambacounda,Paludisme,27,33.9,47,4.2,partiel,255,Anopheles,800000,25,52
2019-03-31,Thies,Dengue,18,29.7,74,9.0,partiel,261,Aedes,2000000,200,75
2019-03-31,Thies,Paludisme,58,29.7,74,9.0,partiel,261,Anopheles,2000000,200,75
2019-03-31,Ziguinchor,Dengue,8,26.5,76,16.5,oui,404,Aedes,600000,90,70
2019-03-31,Ziguinchor,Paludisme,21,26.5,76,16.5,oui,404,Anopheles,600000,90,70
2019-04-30,Dakar,Dengue,28,25.0,67,2.8,oui,382,Aedes,3500000,6025,85
2019-04-30,Dakar,Paludisme,105,25.0,67,2.8,oui,382,Anopheles,3500000,6025,85
2019-04-30,Diourbel,Dengue,14,29.4,73,3.9,partiel,251,Aedes,1800000,120,70
2019-04-30,Diourbel,Paludisme,56,29.4,73,3.9,partiel,251,Anopheles,1800000,120,70
2019-04-30,Fatick,Dengue,7,33.9,68,14.5,oui,328,Aedes,900000,45,65
2019-04-30,Fatick,Paludisme,24,33.9,68,14.5,oui,328,Anopheles,900000,45,65
2019-04-30,Kaffrine,Dengue,6,31.8,61,14.3,partiel,284,Aedes,700000,50,60
2019-04-30,Kaffrine,Paludisme,17,31.8,61,14.3,partiel,284,Anopheles,700000,50,60
2019-04-30,Kaolack,Dengue,15,27.1,68,5.2,oui,377,Aedes,1200000,150,68
2019-04-30,Kaolack,Paludisme,39,27.1,68,5.2,oui,377,Anopheles,1200000,150,68
2019-04-30,Kedougou,Dengue,3,31.8,51,1.3,oui,321,Aedes,200000,12,55
2019-04-30,Kedougou,Paludisme,8,31.8,51,1.3,oui,321,Anopheles,200000,12,55
2019-04-30,Kolda,Dengue,10,29.3,70,10.0,oui,348,Aedes,800000,60,58
2019-04-30,Kolda,Paludisme,37,29.3,70,10.0,oui,348,Anopheles,800000,60,58
2019-04-30,Louga,Dengue,10,28.8,66,5.1,partiel,210,Aedes,1100000,40,67
2019-04-30,Louga,Paludisme,36,28.8,66,5.1,partiel,210,Anopheles,1100000,40,67
2019-04-30,Matam,Dengue,6,32.8,58,1.3,non,228,Aedes,600000,20,50
2019-04-30,Matam,Paludisme,20,32.8,58,1.3,non,228,Anopheles,600000,20,50
2019-04-30,Saint-Louis,Dengue,11,33.9,72,4.9,partiel,240,Aedes,1000000,80,72
2019-04-30,Saint-Louis,Paludisme,28,33.9,72,4.9,partiel,240,Anopheles,1000000,80,72
2019-04-30,Sedhiou,Dengue,6,28.7,77,11.3,oui,413,Aedes,500000,35,53
2019-04-30,Sedhiou,Paludisme,16,28.7,77,11.3,oui,413,Anopheles,500000,35,53
2019-04-30,Tambacounda,Dengue,8,34.9,43,2.7,partiel,255,Aedes,800000,25,52
2019-04-30,Tambacounda,Paludisme,27,34.9,43,2.7,partiel,255,Anopheles,800000,25,52
2019-04-30,Thies,Dengue,25,32.1,66,3.7,partiel,216,Aedes,2000000,200,75
2019-04-30,Thies,Paludisme,77,32.1,66,3.7,partiel,216,Anopheles,2000000,200,75
2019-04-30,Ziguinchor,Dengue,8,27.7,74,15.0,oui,397,Aedes,600000,90,70
2019-04-30,Ziguinchor,Paludisme,27,27.7,74,15.0,oui,397,Anopheles,600000,90,70
2019-05-31,Dakar,Dengue,32,25.0,70,6.0,oui,411,Aedes,3500000,6025,85
2019-05-31,Dakar,Paludisme,83,25.0,70,6.0,oui,411,Anopheles,3500000,6025,85
2019-05-31,Diourbel,Dengue,20,33.0,68,5.4,partiel,269,Aedes,1800000,120,70
2019-05-31,Diourbel,Paludisme,60,33.0,68,5.4,partiel,269,Anopheles,1800000,120,70
2019-05-31,Fatick,Dengue,9,30.4,62,5.4,oui,387,Aedes,900000,45,65
2019-05-31,Fatick,Paludisme,22,30.4,62,5.4,oui,387,Anopheles,900000,45,65
2019-05-31,Kaffrine,Dengue,8,30.5,64,11.5,partiel,202,Aedes,700000,50,60
2019-05-31,Kaffrine,Paludisme,18,30.5,64,11.5,partiel,202,Anopheles,700000,50,60
2019-05-31,Kaolack,Dengue,13,26.8,69,9.2,oui,385,Aedes,1200000,150,68
2019-05-31,Kaolack,Paludisme,29,26.8,69,9.2,oui,385,Anopheles,1200000,150,68
2019-05-31,Kedougou,Dengue,3,36.6,52,4.6,oui,416,Aedes,200000,12,55
2019-05-31,Kedougou,Paludisme,10,36.6,52,4.6,oui,416,Anopheles,200000,12,55
2019-05-31,Kolda,Dengue,10,30.6,72,9.0,oui,352,Aedes,800000,60,58
2019-05-31,Kolda,Paludisme,35,30.6,72,9.0,oui,352,Anopheles,800000,60,58
2019-05-31,Louga,Dengue,10,29.8,69,3.1,partiel,209,Aedes,1100000,40,67
2019-05-31,Louga,Paludisme,28,29.8,69,3.1,partiel,209,Anopheles,1100000,40,67
2019-05-31,Matam,Dengue,7,32.0,56,1.1,non,265,Aedes,600000,20,50
2019-05-31,Matam,Paludisme,19,32.0,56,1.1,non,265,Anopheles,600000,20,50
2019-05-31,Saint-Louis,Dengue,11,27.4,73,8.0,partiel,256,Aedes,1000000,80,72
2019-05-31,Saint-Louis,Paludisme,39,27.4,73,8.0,partiel,256,Anopheles,1000000,80,72
2019-05-31,Sedhiou,Dengue,5,31.8,73,18.2,oui,328,Aedes,500000,35,53
2019-05-31,Sedhiou,Paludisme,13,31.8,73,18.2,oui,328,Anopheles,500000,35,53
2019-05-31,Tambacounda,Dengue,8,29.4,57,3.0,partiel,267,Aedes,800000,25,52
2019-05-31,Tambacounda,Paludisme,26,29.4,57,3.0,partiel,267,Anopheles,800000,25,52
2019-05-31,Thies,Dengue,23,29.7,63,14.7,partiel,265,Aedes,2000000,200,75
2019-05-31,Thies,Paludisme,70,29.7,63,14.7,partiel,265,Anopheles,2000000,200,75
2019-05-31,Ziguinchor,Dengue,9,31.5,80,10.9,oui,341,Aedes,600000,90,70
2019-05-31,Ziguinchor,Paludisme,24,31.5,80,10.9,oui,341,Anopheles,600000,90,70
2019-06-30,Dakar,Dengue,50,29.0,78,59.9,oui,583,Aedes,3500000,6025,85
2019-06-30,Dakar,Paludisme,136,29.0,78,59.9,oui,583,Anopheles,3500000,6025,85
2019-06-30,Diourbel,Dengue,29,26.6,83,95.5,partiel,337,Aedes,1800000,120,70
2019-06-30,Diourbel,Paludisme,78,26.6,83,95.5,partiel,337,Anopheles,1800000,120,70
2019-06-30,Fatick,Dengue,12,32.7,79,67.0,oui,490,Aedes,900000,45,65
2019-06-30,Fatick,Paludisme,34,32.7,79,67.0,oui,490,Anopheles,900000,45,65
2019-06-30,Kaffrine,Dengue,11,31.5,84,65.1,partiel,386,Aedes,700000,50,60
2019-06-30,Kaffrine,Paludisme,27,31.5,84,65.1,partiel,386,Anopheles,700000,50,60
2019-06-30,Kaolack,Dengue,18,32.6,82,66.6,oui,560,Aedes,1200000,150,68
2019-06-30,Kaolack,Paludisme,43,32.6,82,66.6,oui,560,Anopheles,1200000,150,68
2019-06-30,Kedougou,Dengue,4,32.4,77,51.0,oui,632,Aedes,200000,12,55
2019-06-30,Kedougou,Paludisme,13,32.4,77,51.0,oui,632,Anopheles,200000,12,55
2019-06-30,Kolda,Dengue,17,31.6,83,140.1,oui,501,Aedes,800000,60,58
2019-06-30,Kolda,Paludisme,47,31.6,83,140.1,oui,501,Anopheles,800000,60,58
2019-06-30,Louga,Dengue,16,32.0,77,52.7,partiel,372,Aedes,1100000,40,67
2019-06-30,Louga,Paludisme,42,32.0,77,52.7,partiel,372,Anopheles,1100000,40,67
2019-06-30,Matam,Dengue,9,32.7,71,55.1,non,372,Aedes,600000,20,50
2019-06-30,Matam,Paludisme,27,32.7,71,55.1,non,372,Anopheles,600000,20,50
2019-06-30,Saint-Louis,Dengue,15,31.6,82,55.3,partiel,384,Aedes,1000000,80,72
2019-06-30,Saint-Louis,Paludisme,43,31.6,82,55.3,partiel,384,Anopheles,1000000,80,72
2019-06-30,Sedhiou,Dengue,7,29.8,81,108.5,oui,622,Aedes,500000,35,53
2019-06-30,Sedhiou,Paludisme,23,29.8,81,108.5,oui,622,Anopheles,500000,35,53
2019-06-30,Tambacounda,Dengue,12,28.2,65,115.4,partiel,330,Aedes,800000,25,52
2019-06-30,Tambacounda,Paludisme,27,28.2,65,115.4,partiel,330,Anopheles,800000,25,52
2019-06-30,Thies,Dengue,27,29.4,85,68.5,partiel,336,Aedes,2000000,200,75
2019-06-30,Thies,Paludisme,89,29.4,85,68.5,partiel,336,Anopheles,2000000,200,75
2019-06-30,Ziguinchor,Dengue,10,28.0,85,89.7,oui,637,Aedes,600000,90,70
2019-06-30,Ziguinchor,Paludisme,38,28.0,85,89.7,oui,637,Anopheles,600000,90,70
2019-07-31,Dakar,Dengue,55,28.5,79,85.0,oui,511,Aedes,3500000,6025,85
2019-07-31,Dakar,Paludisme,142,28.5,79,85.0,oui,511,Anopheles,3500000,6025,85
2019-07-31,Diourbel,Dengue,28,27.1,83,75.6,partiel,332,Aedes,1800000,120,70
2019-07-31,Diourbel,Paludisme,80,27.1,83,75.6,partiel,332,Anopheles,1800000,120,70
2019-07-31,Fatick,Dengue,10,27.8,76,60.2,oui,547,Aedes,900000,45,65
2019-07-31,Fatick,Paludisme,45,27.8,76,60.2,oui,547,Anopheles,900000,45,65
2019-07-31,Kaffrine,Dengue,11,30.9,77,56.0,partiel,307,Aedes,700000,50,60
2019-07-31,Kaffrine,Paludisme,27,30.9,77,56.0,partiel,307,Anopheles,700000,50,60
2019-07-31,Kaolack,Dengue,16,29.1,78,68.7,oui,579,Aedes,1200000,150,68
2019-07-31,Kaolack,Paludisme,48,29.1,78,68.7,oui,579,Anopheles,1200000,150,68
2019-07-31,Kedougou,Dengue,4,27.9,61,55.2,oui,486,Aedes,200000,12,55
2019-07-31,Kedougou,Paludisme,11,27.9,61,55.2,oui,486,Anopheles,200000,12,55
2019-07-31,Kolda,Dengue,14,29.4,85,140.3,oui,619,Aedes,800000,60,58
2019-07-31,Kolda,Paludisme,51,29.4,85,140.3,oui,619,Anopheles,800000,60,58
2019-07-31,Louga,Dengue,17,28.9,85,87.7,partiel,325,Aedes,1100000,40,67
2019-07-31,Louga,Paludisme,47,28.9,85,87.7,partiel,325,Anopheles,1100000,40,67
2019-07-31,Matam,Dengue,8,31.7,67,40.6,non,340,Aedes,600000,20,50
2019-07-31,Matam,Paludisme,26,31.7,67,40.6,non,340,Anopheles,600000,20,50
2019-07-31,Saint-Louis,Dengue,12,25.0,78,62.1,partiel,323,Aedes,1000000,80,72
2019-07-31,Saint-Louis,Paludisme,41,25.0,78,62.1,partiel,323,Anopheles,1000000,80,72
2019-07-31,Sedhiou,Dengue,7,27.3,84,141.3,oui,625,Aedes,500000,35,53
2019-07-31,Sedhiou,Paludisme,20,27.3,84,141.3,oui,625,Anopheles,500000,35,53
2019-07-31,Tambacounda,Dengue,11,26.5,66,63.8,partiel,332,Aedes,800000,25,52
2019-07-31,Tambacounda,Paludisme,31,26.5,66,63.8,partiel,332,Anopheles,800000,25,52
2019-07-31,Thies,Dengue,31,26.0,76,95.5,partiel,319,Aedes,2000000,200,75
